"created_at","id","id_str","text","truncated","entities:hashtags","entities:symbols","entities:user_mentions:screen_name","entities:user_mentions:name","entities:user_mentions:id","entities:user_mentions:id_str","entities:user_mentions:indices","entities:urls","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","retweeted_status:created_at","retweeted_status:id","retweeted_status:id_str","retweeted_status:text","retweeted_status:truncated","retweeted_status:entities:hashtags","retweeted_status:entities:symbols","retweeted_status:entities:user_mentions:screen_name","retweeted_status:entities:user_mentions:name","retweeted_status:entities:user_mentions:id","retweeted_status:entities:user_mentions:id_str","retweeted_status:entities:user_mentions:indices","retweeted_status:entities:urls:url","retweeted_status:entities:urls:expanded_url","retweeted_status:entities:urls:display_url","retweeted_status:entities:urls:indices","retweeted_status:metadata:iso_language_code","retweeted_status:metadata:result_type","retweeted_status:source","retweeted_status:in_reply_to_status_id","retweeted_status:in_reply_to_status_id_str","retweeted_status:in_reply_to_user_id","retweeted_status:in_reply_to_user_id_str","retweeted_status:in_reply_to_screen_name","retweeted_status:user:id","retweeted_status:user:id_str","retweeted_status:user:name","retweeted_status:user:screen_name","retweeted_status:user:location","retweeted_status:user:description","retweeted_status:user:url","retweeted_status:user:entities:url:urls:url","retweeted_status:user:entities:url:urls:expanded_url","retweeted_status:user:entities:url:urls:display_url","retweeted_status:user:entities:url:urls:indices","retweeted_status:user:entities:description:urls","retweeted_status:user:protected","retweeted_status:user:followers_count","retweeted_status:user:friends_count","retweeted_status:user:listed_count","retweeted_status:user:created_at","retweeted_status:user:favourites_count","retweeted_status:user:utc_offset","retweeted_status:user:time_zone","retweeted_status:user:geo_enabled","retweeted_status:user:verified","retweeted_status:user:statuses_count","retweeted_status:user:lang","retweeted_status:user:contributors_enabled","retweeted_status:user:is_translator","retweeted_status:user:is_translation_enabled","retweeted_status:user:profile_background_color","retweeted_status:user:profile_background_image_url","retweeted_status:user:profile_background_image_url_https","retweeted_status:user:profile_background_tile","retweeted_status:user:profile_image_url","retweeted_status:user:profile_image_url_https","retweeted_status:user:profile_banner_url","retweeted_status:user:profile_link_color","retweeted_status:user:profile_sidebar_border_color","retweeted_status:user:profile_sidebar_fill_color","retweeted_status:user:profile_text_color","retweeted_status:user:profile_use_background_image","retweeted_status:user:has_extended_profile","retweeted_status:user:default_profile","retweeted_status:user:default_profile_image","retweeted_status:user:following","retweeted_status:user:follow_request_sent","retweeted_status:user:notifications","retweeted_status:user:translator_type","retweeted_status:geo","retweeted_status:coordinates","retweeted_status:place","retweeted_status:contributors","retweeted_status:is_quote_status","retweeted_status:retweet_count","retweeted_status:favorite_count","retweeted_status:favorited","retweeted_status:retweeted","retweeted_status:possibly_sensitive","retweeted_status:lang","is_quote_status","retweet_count","favorite_count","favorited","retweeted","lang"
"Mon Apr 01 15:40:06 +0000 2019",1112741436372312065,"1112741436372312065","RT @bts_geek_stats: 📈 As of midnight KST (April 2), pre-orders for @BTS_twt's MAP OF THE SOUL: PERSONA have surpassed 154.5k on Ktown4u.…",FALSE,"()","()","bts_geek_stats","BTS: Bring The Stats",982753959998877698,"982753959998877698","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,918686606579474432,"918686606579474432","dejin","ksjin19","+62","🐹❤",NA,"()",FALSE,253,228,0,"Fri Oct 13 03:55:30 +0000 2017",4909,NA,NA,FALSE,FALSE,72895,"id",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1112364542934179841/epqbVJKN_normal.jpg","https://pbs.twimg.com/profile_images/1112364542934179841/epqbVJKN_normal.jpg","https://pbs.twimg.com/profile_banners/918686606579474432/1554043348","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 15:09:21 +0000 2019",1112733695054700544,"1112733695054700544","📈 As of midnight KST (April 2), pre-orders for @BTS_twt's MAP OF THE SOUL: PERSONA have surpassed 154.5k on Ktown4u… https://t.co/561nOSSCnY",TRUE,"()","()","BTS_twt","방탄소년단",335141638,"335141638","47","https://t.co/561nOSSCnY","https://twitter.com/i/web/status/1112733695054700544","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,982753959998877698,"982753959998877698","BTS: Bring The Stats","bts_geek_stats","To Infinity And Beyond","Bringing you a complete set of graphs, stats and insights about everything @BTS_twt 📊 | ©️ Please take out with full credits.","https://t.co/7tzCyRjwQl","https://t.co/7tzCyRjwQl","https://www.instagram.com/bts_geek_stats/","instagram.com/bts_geek_stats/","0","()",FALSE,50386,60,337,"Sat Apr 07 22:56:17 +0000 2018",94,NA,NA,FALSE,FALSE,1852,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1110993992840302594/jRtA7gID_normal.png","https://pbs.twimg.com/profile_images/1110993992840302594/jRtA7gID_normal.png","https://pbs.twimg.com/profile_banners/982753959998877698/1553716567","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,545,805,FALSE,FALSE,FALSE,"en",FALSE,545,0,FALSE,FALSE,"en"
"Mon Apr 01 15:40:03 +0000 2019",1112741421394653184,"1112741421394653184","RT @dan_sickles: dido and aeneas in the temple of dendur is the title of my next midnight movie (cc: @handelandhaydn )

thanks to the_met_m…",FALSE,"()","()","dan_sickles","dan sickles",223734691,"223734691","3","()","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,1112732836669411328,"1112732836669411328","jill baree","jillbaree2","","",NA,"()",FALSE,0,0,0,"Mon Apr 01 15:05:56 +0000 2019",17,NA,NA,FALSE,FALSE,17,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",NA,"1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 14:12:51 +0000 2019",1112719479182684160,"1112719479182684160","dido and aeneas in the temple of dendur is the title of my next midnight movie (cc: @handelandhaydn )

thanks to th… https://t.co/5njRV4fknO",TRUE,"()","()","handelandhaydn","Handel and Haydn",68992935,"68992935","84","https://t.co/5njRV4fknO","https://twitter.com/i/web/status/1112719479182684160","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",NA,NA,NA,NA,NA,223734691,"223734691","dan sickles","dan_sickles","New York, NY","director of DINA and MALA MALA","http://www.dansickles.com","http://www.dansickles.com",NA,NA,"0","()",FALSE,3010,373,23,"Tue Dec 07 05:32:32 +0000 2010",300,NA,NA,TRUE,FALSE,2894,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/606954884252999680/SyyVK76t_normal.jpg","https://pbs.twimg.com/profile_images/606954884252999680/SyyVK76t_normal.jpg","https://pbs.twimg.com/profile_banners/223734691/1447515187","0084B4","C0DEED","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",((type . Point) (coordinates . #(40.78062016 -73.96242751))),((type . Point) (coordinates . #(-73.96242751 40.78062016))),((id . 01a9a39529b27f36) (url . https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json) (place_type . city) (name . Manhattan) (full_name . Manhattan, NY) (country_code . US) (country . United States) (contained_within . #()) (bounding_box (type . Polygon) (coordinates . #(#(#(-74.026675 40.683935) #(-73.910408 40.683935) #(-73.910408 40.877483) #(-74.026675 40.877483))))) (attributes)),NA,FALSE,11,6,FALSE,FALSE,FALSE,"en",FALSE,11,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:58 +0000 2019",1112741399496216578,"1112741399496216578","RT @globaltimesnews: YG Entertainment confirmed K-pop girl band Black Pink's mini-album will be released worldwide at midnight KST on April…",FALSE,"()","()","globaltimesnews","Global Times",49616273,"49616273","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,4622240604,"4622240604","KillThis🔪💔 Ella4tw","ella4tw","Bangkok, Thailand","if you don't like Ateneo Lady Eagles 🦅 and BLACKPINK 🖤💗 then please go now 🔕",NA,"()",FALSE,212,149,0,"Mon Dec 21 14:11:00 +0000 2015",9081,NA,NA,TRUE,FALSE,2626,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1112581511721689090/-O2W-I-O_normal.jpg","https://pbs.twimg.com/profile_images/1112581511721689090/-O2W-I-O_normal.jpg","https://pbs.twimg.com/profile_banners/4622240604/1554080597","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 08:17:35 +0000 2019",1112630071523565568,"1112630071523565568","YG Entertainment confirmed K-pop girl band Black Pink's mini-album will be released worldwide at midnight KST on Ap… https://t.co/dpWzlIFz86",TRUE,"()","()",NA,NA,NA,NA,NA,"https://t.co/dpWzlIFz86","https://twitter.com/i/web/status/1112630071523565568","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,49616273,"49616273","Global Times","globaltimesnews","Bejing, China","China's national English language newspaper, under the People's Daily. Apps: https://t.co/pKmPtcE99D","https://t.co/qDc1vCwuON","https://t.co/qDc1vCwuON","http://www.globaltimes.com.cn","globaltimes.com.cn","0","((url . https://t.co/pKmPtcE99D) (expanded_url . http://bit.ly/1UEg2hp) (display_url . bit.ly/1UEg2hp) (indices . #(77 100)))",FALSE,1088017,480,2552,"Mon Jun 22 12:41:39 +0000 2009",248,NA,NA,FALSE,TRUE,102729,"en",FALSE,FALSE,FALSE,"E2F2F5","http://abs.twimg.com/images/themes/theme13/bg.gif","https://abs.twimg.com/images/themes/theme13/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/928529100360183808/srD3SI1x_normal.jpg","https://pbs.twimg.com/profile_images/928529100360183808/srD3SI1x_normal.jpg","https://pbs.twimg.com/profile_banners/49616273/1549103071","91D2FA","FFFFFF","CFEBFC","242326",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,713,1380,FALSE,FALSE,FALSE,"en",FALSE,713,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:54 +0000 2019",1112741383620550657,"1112741383620550657","RT @degausser: i can’t go to disneyland w people who half-ass the trip like if you’re not down to wake up at the ass crack of dawn so we’re…",FALSE,"()","()","degausser","shakeh",2578820580,"2578820580","3","()","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,1092236810036535296,"1092236810036535296","Amy","amyramos___","","",NA,"()",FALSE,24,27,0,"Mon Feb 04 01:42:03 +0000 2019",353,NA,NA,FALSE,FALSE,300,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1112540225656373249/Czi_cYxt_normal.jpg","https://pbs.twimg.com/profile_images/1112540225656373249/Czi_cYxt_normal.jpg","https://pbs.twimg.com/profile_banners/1092236810036535296/1552027197","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Sat Mar 30 22:41:34 +0000 2019",1112122724191617025,"1112122724191617025","i can’t go to disneyland w people who half-ass the trip like if you’re not down to wake up at the ass crack of dawn… https://t.co/jehjC6vJ9r",TRUE,"()","()",NA,NA,NA,NA,NA,"https://t.co/jehjC6vJ9r","https://twitter.com/i/web/status/1112122724191617025","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2578820580,"2578820580","shakeh","degausser","dark side of the moon","20 | 🇦🇲 | illustration - entertainment arts track at artcenter college of design 👩🏻‍🎨",NA,NA,NA,NA,NA,"()",FALSE,305,362,4,"Fri Jun 20 15:20:24 +0000 2014",4416,NA,NA,TRUE,FALSE,5910,"en",FALSE,FALSE,FALSE,"A4A4A4","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1107516657511981056/rIipj79M_normal.jpg","https://pbs.twimg.com/profile_images/1107516657511981056/rIipj79M_normal.jpg","https://pbs.twimg.com/profile_banners/2578820580/1552863574","A4A4A4","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,214,850,FALSE,FALSE,NA,"en",FALSE,214,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:51 +0000 2019",1112741370962178048,"1112741370962178048","RT @bts_geek_stats: 📈 As of midnight KST (April 2), pre-orders for @BTS_twt's MAP OF THE SOUL: PERSONA have surpassed 154.5k on Ktown4u.…",FALSE,"()","()","bts_geek_stats","BTS: Bring The Stats",982753959998877698,"982753959998877698","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,885749757326442496,"885749757326442496","Bangwool Luisa","fernandavaca191","","25/02/17 👨‍⚖️ ,  MX 💜, Attack on titan, 
ARMY. Period.
I rt a lot",NA,"()",FALSE,558,572,0,"Fri Jul 14 06:36:13 +0000 2017",22058,NA,NA,FALSE,FALSE,68788,"es",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1112372891893456898/9R6-HhyL_normal.jpg","https://pbs.twimg.com/profile_images/1112372891893456898/9R6-HhyL_normal.jpg","https://pbs.twimg.com/profile_banners/885749757326442496/1554045326","981CEB","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 15:09:21 +0000 2019",1112733695054700544,"1112733695054700544","📈 As of midnight KST (April 2), pre-orders for @BTS_twt's MAP OF THE SOUL: PERSONA have surpassed 154.5k on Ktown4u… https://t.co/561nOSSCnY",TRUE,"()","()","BTS_twt","방탄소년단",335141638,"335141638","47","https://t.co/561nOSSCnY","https://twitter.com/i/web/status/1112733695054700544","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,982753959998877698,"982753959998877698","BTS: Bring The Stats","bts_geek_stats","To Infinity And Beyond","Bringing you a complete set of graphs, stats and insights about everything @BTS_twt 📊 | ©️ Please take out with full credits.","https://t.co/7tzCyRjwQl","https://t.co/7tzCyRjwQl","https://www.instagram.com/bts_geek_stats/","instagram.com/bts_geek_stats/","0","()",FALSE,50386,60,337,"Sat Apr 07 22:56:17 +0000 2018",94,NA,NA,FALSE,FALSE,1852,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1110993992840302594/jRtA7gID_normal.png","https://pbs.twimg.com/profile_images/1110993992840302594/jRtA7gID_normal.png","https://pbs.twimg.com/profile_banners/982753959998877698/1553716567","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,545,805,FALSE,FALSE,FALSE,"en",FALSE,545,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:47 +0000 2019",1112741356869468160,"1112741356869468160","RT @blackwell_shoes: 🚨CONTEST ALERT🚨 Enter to win 1 of 3 pairs of VANS ComfyCush shoes! You must LIKE this post, FOLLOW us on Instagram &amp; T…",FALSE,"()","()","blackwell_shoes","Blackwell Supply Co.",1002152414,"1002152414","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,403498364,"403498364","Lauren Sloan","hotthotmama82","","Im a mother of three ,I love to https://t.co/aMfGSUmNxH obsessed with Wolfies 😍😍😍",NA,"((url . https://t.co/aMfGSUmNxH) (expanded_url . http://read.Im) (display_url . read.Im) (indices . #(32 55)))",FALSE,600,4282,24,"Wed Nov 02 15:47:36 +0000 2011",2639,NA,NA,FALSE,FALSE,15041,"en",FALSE,FALSE,FALSE,"020812","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/2829749262/d59a0d31386841ee7d39da4bc6a59600_normal.png","https://pbs.twimg.com/profile_images/2829749262/d59a0d31386841ee7d39da4bc6a59600_normal.png",NA,"17406C","2280A9","020812","2280A9",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 14:01:35 +0000 2019",1112716641127796736,"1112716641127796736","🚨CONTEST ALERT🚨 Enter to win 1 of 3 pairs of VANS ComfyCush shoes! You must LIKE this post, FOLLOW us on Instagram… https://t.co/g4QdxC3juF",TRUE,"()","()",NA,NA,NA,NA,NA,"https://t.co/g4QdxC3juF","https://twitter.com/i/web/status/1112716641127796736","twitter.com/i/web/status/1…","116","en","recent","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,1002152414,"1002152414","Blackwell Supply Co.","blackwell_shoes","","NOW Blackwell Supply Co.  Formerly STANCE shoes.   Follow us on Instagram and Facebook  
@ blackwellshoes","https://t.co/cMa8WNmZ3W","https://t.co/cMa8WNmZ3W","http://www.blackwellshoes.com","blackwellshoes.com","0","()",FALSE,2588,19,32,"Mon Dec 10 17:53:49 +0000 2012",81,NA,NA,FALSE,FALSE,3912,"en",FALSE,FALSE,FALSE,"B8B8B8","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",TRUE,"http://pbs.twimg.com/profile_images/874638515669155842/5doFqM4L_normal.jpg","https://pbs.twimg.com/profile_images/874638515669155842/5doFqM4L_normal.jpg","https://pbs.twimg.com/profile_banners/1002152414/1546463608","E41937","FFFFFF","DDEEF6","333333",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,11,29,FALSE,FALSE,FALSE,"en",FALSE,11,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:46 +0000 2019",1112741351320363008,"1112741351320363008","RT @akintonmide: Speaking of SARS, we only even hear of the killings on the streets and the harassments. You don't know about the execution…",FALSE,"()","()","akintonmide","Young Ògògó",227893756,"227893756","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,2495477103,"2495477103","Maeve Debs","Mz_Deemcy","Oyo state","MUFC ❤ | Capricorn | Lover of life | Legit hustlers | I love cute guys esp @manutd family | I flw bck",NA,"()",FALSE,630,770,0,"Sat Apr 19 19:40:44 +0000 2014",3757,NA,NA,TRUE,FALSE,6820,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/706059753626181632/X21Rb5Lk_normal.jpg","https://pbs.twimg.com/profile_images/706059753626181632/X21Rb5Lk_normal.jpg","https://pbs.twimg.com/profile_banners/2495477103/1457173105","1DA1F2","C0DEED","DDEEF6","333333",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 09:20:33 +0000 2019",1112645918770323456,"1112645918770323456","Speaking of SARS, we only even hear of the killings on the streets and the harassments. You don't know about the ex… https://t.co/T5b9zb2Oey",TRUE,"()","()",NA,NA,NA,NA,NA,"https://t.co/T5b9zb2Oey","https://twitter.com/i/web/status/1112645918770323456","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,227893756,"227893756","Young Ògògó","akintonmide","Lagos, Nigeria","White Wolf 🐺 |
Chief |
Civic Preacher |
Governance |
Development Professional",NA,NA,NA,NA,NA,"()",FALSE,5531,998,117,"Sat Dec 18 03:39:48 +0000 2010",307,NA,NA,TRUE,FALSE,79342,"en",FALSE,FALSE,FALSE,"352726","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1109922741275246593/seOBolhA_normal.jpg","https://pbs.twimg.com/profile_images/1109922741275246593/seOBolhA_normal.jpg","https://pbs.twimg.com/profile_banners/227893756/1554088142","596338","FFFFFF","F6F6F6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,153,60,FALSE,FALSE,NA,"en",FALSE,153,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:44 +0000 2019",1112741342432628737,"1112741342432628737","RT @bts_geek_stats: 📈 As of midnight KST (April 2), pre-orders for @BTS_twt's MAP OF THE SOUL: PERSONA have surpassed 154.5k on Ktown4u.…",FALSE,"()","()","bts_geek_stats","BTS: Bring The Stats",982753959998877698,"982753959998877698","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,850042407408340993,"850042407408340993","💜 msbeatrice 💜","msbeatrice_81","Bangtan Cafe","Love Yourself 💜 Love Myself 💜 Peace || Founder, #PurpleRibbonARMY Project (@PurpleRibbnARMY) 
Older sister to @Crumbles4Kookie",NA,"()",FALSE,14158,2291,86,"Thu Apr 06 17:47:57 +0000 2017",169827,NA,NA,TRUE,FALSE,97346,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1104473168016801792/_2wjap7__normal.png","https://pbs.twimg.com/profile_images/1104473168016801792/_2wjap7__normal.png","https://pbs.twimg.com/profile_banners/850042407408340993/1553812897","E81C4F","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 15:09:21 +0000 2019",1112733695054700544,"1112733695054700544","📈 As of midnight KST (April 2), pre-orders for @BTS_twt's MAP OF THE SOUL: PERSONA have surpassed 154.5k on Ktown4u… https://t.co/561nOSSCnY",TRUE,"()","()","BTS_twt","방탄소년단",335141638,"335141638","47","https://t.co/561nOSSCnY","https://twitter.com/i/web/status/1112733695054700544","twitter.com/i/web/status/1…","117","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,982753959998877698,"982753959998877698","BTS: Bring The Stats","bts_geek_stats","To Infinity And Beyond","Bringing you a complete set of graphs, stats and insights about everything @BTS_twt 📊 | ©️ Please take out with full credits.","https://t.co/7tzCyRjwQl","https://t.co/7tzCyRjwQl","https://www.instagram.com/bts_geek_stats/","instagram.com/bts_geek_stats/","0","()",FALSE,50386,60,337,"Sat Apr 07 22:56:17 +0000 2018",94,NA,NA,FALSE,FALSE,1852,"en",FALSE,FALSE,FALSE,"F5F8FA",NA,NA,FALSE,"http://pbs.twimg.com/profile_images/1110993992840302594/jRtA7gID_normal.png","https://pbs.twimg.com/profile_images/1110993992840302594/jRtA7gID_normal.png","https://pbs.twimg.com/profile_banners/982753959998877698/1553716567","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,545,805,FALSE,FALSE,FALSE,"en",FALSE,545,0,FALSE,FALSE,"en"
"Mon Apr 01 15:39:42 +0000 2019",1112741335746994182,"1112741335746994182","RT @780613: staff 30 min past midnight: change it the fuck Back effective immediately https://t.co/sV8hfFpDnA",FALSE,"()","()","780613","adiba",1921202382,"1921202382","3","()","en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,3300789484,"3300789484","m💛PERSONA","moonlitgukkie","you know i know","got no one but you",NA,"()",FALSE,566,53,3,"Wed May 27 18:42:16 +0000 2015",25932,NA,NA,FALSE,FALSE,148405,"tr",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1112378906655506432/1rA5nmJh_normal.jpg","https://pbs.twimg.com/profile_images/1112378906655506432/1rA5nmJh_normal.jpg","https://pbs.twimg.com/profile_banners/3300789484/1554046739","000000","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Mon Apr 01 15:28:05 +0000 2019",1112738411901792256,"1112738411901792256","staff 30 min past midnight: change it the fuck Back effective immediately https://t.co/sV8hfFpDnA",FALSE,"()","()",NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1111116549614694401,"1111116549614694401",1921202382,"1921202382","780613",1921202382,"1921202382","adiba","780613","ARMY 5기","141130 JIN: ulzzang male god of the pasta world","https://t.co/xeXxy88EiC","https://t.co/xeXxy88EiC","https://twitter.com/i/moments/1021253098868789248","twitter.com/i/moments/1021…","0","()",FALSE,128433,486,1664,"Mon Sep 30 20:36:44 +0000 2013",18219,NA,NA,FALSE,FALSE,41085,"en",FALSE,FALSE,FALSE,"99CC99","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1112738833903300609/t4Jc1cop_normal.jpg","https://pbs.twimg.com/profile_images/1112738833903300609/t4Jc1cop_normal.jpg","https://pbs.twimg.com/profile_banners/1921202382/1526838659","E81C4F","000000","DDEEF6","333333",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,48,245,FALSE,FALSE,FALSE,"en",FALSE,48,0,FALSE,FALSE,"en"
