"created_at","id","id_str","text","truncated","entities:hashtags:text","entities:hashtags:indices","entities:symbols","entities:user_mentions:screen_name","entities:user_mentions:name","entities:user_mentions:id","entities:user_mentions:id_str","entities:user_mentions:indices","entities:urls:url","entities:urls:expanded_url","entities:urls:display_url","entities:urls:indices","metadata:iso_language_code","metadata:result_type","source","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user:id","user:id_str","user:name","user:screen_name","user:location","user:description","user:url","user:entities:url:urls:url","user:entities:url:urls:expanded_url","user:entities:url:urls:display_url","user:entities:url:urls:indices","user:entities:description:urls","user:protected","user:followers_count","user:friends_count","user:listed_count","user:created_at","user:favourites_count","user:utc_offset","user:time_zone","user:geo_enabled","user:verified","user:statuses_count","user:lang","user:contributors_enabled","user:is_translator","user:is_translation_enabled","user:profile_background_color","user:profile_background_image_url","user:profile_background_image_url_https","user:profile_background_tile","user:profile_image_url","user:profile_image_url_https","user:profile_banner_url","user:profile_link_color","user:profile_sidebar_border_color","user:profile_sidebar_fill_color","user:profile_text_color","user:profile_use_background_image","user:has_extended_profile","user:default_profile","user:default_profile_image","user:following","user:follow_request_sent","user:notifications","user:translator_type","geo","coordinates","place","contributors","retweeted_status:created_at","retweeted_status:id","retweeted_status:id_str","retweeted_status:text","retweeted_status:truncated","retweeted_status:entities:hashtags:text","retweeted_status:entities:hashtags:indices","retweeted_status:entities:symbols","retweeted_status:entities:user_mentions","retweeted_status:entities:urls:url","retweeted_status:entities:urls:expanded_url","retweeted_status:entities:urls:display_url","retweeted_status:entities:urls:indices","retweeted_status:metadata:iso_language_code","retweeted_status:metadata:result_type","retweeted_status:source","retweeted_status:in_reply_to_status_id","retweeted_status:in_reply_to_status_id_str","retweeted_status:in_reply_to_user_id","retweeted_status:in_reply_to_user_id_str","retweeted_status:in_reply_to_screen_name","retweeted_status:user:id","retweeted_status:user:id_str","retweeted_status:user:name","retweeted_status:user:screen_name","retweeted_status:user:location","retweeted_status:user:description","retweeted_status:user:url","retweeted_status:user:entities:url:urls:url","retweeted_status:user:entities:url:urls:expanded_url","retweeted_status:user:entities:url:urls:display_url","retweeted_status:user:entities:url:urls:indices","retweeted_status:user:entities:description:urls","retweeted_status:user:protected","retweeted_status:user:followers_count","retweeted_status:user:friends_count","retweeted_status:user:listed_count","retweeted_status:user:created_at","retweeted_status:user:favourites_count","retweeted_status:user:utc_offset","retweeted_status:user:time_zone","retweeted_status:user:geo_enabled","retweeted_status:user:verified","retweeted_status:user:statuses_count","retweeted_status:user:lang","retweeted_status:user:contributors_enabled","retweeted_status:user:is_translator","retweeted_status:user:is_translation_enabled","retweeted_status:user:profile_background_color","retweeted_status:user:profile_background_image_url","retweeted_status:user:profile_background_image_url_https","retweeted_status:user:profile_background_tile","retweeted_status:user:profile_image_url","retweeted_status:user:profile_image_url_https","retweeted_status:user:profile_banner_url","retweeted_status:user:profile_link_color","retweeted_status:user:profile_sidebar_border_color","retweeted_status:user:profile_sidebar_fill_color","retweeted_status:user:profile_text_color","retweeted_status:user:profile_use_background_image","retweeted_status:user:has_extended_profile","retweeted_status:user:default_profile","retweeted_status:user:default_profile_image","retweeted_status:user:following","retweeted_status:user:follow_request_sent","retweeted_status:user:notifications","retweeted_status:user:translator_type","retweeted_status:geo","retweeted_status:coordinates","retweeted_status:place","retweeted_status:contributors","retweeted_status:is_quote_status","retweeted_status:retweet_count","retweeted_status:favorite_count","retweeted_status:favorited","retweeted_status:retweeted","retweeted_status:possibly_sensitive","retweeted_status:lang","is_quote_status","retweet_count","favorite_count","favorited","retweeted","possibly_sensitive","lang"
"Thu Feb 28 21:13:02 +0000 2019",1101228809314058240,"1101228809314058240","RT @GPFansNL: Exclusief: Haas gaat Red Bull Racing niet uitdagen voor 2021 https://t.co/vx5l0FLo1N 🏁🏁 #haasf1team #richenergy #redbullracin…",FALSE,"haasf1team","102","()","GPFansNL","GPfans.com",834118597417062401,"834118597417062401","3","https://t.co/vx5l0FLo1N","https://www.gpfans.com/nl/artikelen/12008/exclusief-haas-gaat-red-bull-racing-niet-uitdagen-voor-2021/","gpfans.com/nl/artikelen/1…","75","nl","recent","<a href=""http://www.kyply.it"" rel=""nofollow"">kyply_bot</a>",NA,NA,NA,NA,NA,44355875,"44355875","bestraider®","bestraider","US - California/Italy","#social #media #experience for bikers","https://t.co/ZQn0dpaysG","https://t.co/ZQn0dpaysG","http://about.me/bestraider","about.me/bestraider","0","()",FALSE,2210,301,37,"Wed Jun 03 13:16:50 +0000 2009",188,NA,NA,TRUE,FALSE,303541,"it",FALSE,FALSE,FALSE,"0E0F0F","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/665227988917755904/RpbIkHYr_normal.jpg","https://pbs.twimg.com/profile_images/665227988917755904/RpbIkHYr_normal.jpg","https://pbs.twimg.com/profile_banners/44355875/1448104447","3B94D9","737C80","F0CBA3","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Feb 28 21:05:04 +0000 2019",1101226803052638208,"1101226803052638208","Exclusief: Haas gaat Red Bull Racing niet uitdagen voor 2021 https://t.co/vx5l0FLo1N 🏁🏁 #haasf1team #richenergy… https://t.co/FBVYHEZdyi",TRUE,"haasf1team","88","()","()","https://t.co/vx5l0FLo1N","https://www.gpfans.com/nl/artikelen/12008/exclusief-haas-gaat-red-bull-racing-niet-uitdagen-voor-2021/","gpfans.com/nl/artikelen/1…","61","nl","recent","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",NA,NA,NA,NA,NA,834118597417062401,"834118597417062401","GPfans.com","GPFansNL","","Het beste uit de wereld van Formule 1","https://t.co/Adxe0PN3rL","https://t.co/Adxe0PN3rL","https://www.gpfans.com/nl/","gpfans.com/nl/","0","()",FALSE,1107,272,11,"Tue Feb 21 19:12:25 +0000 2017",17,NA,NA,FALSE,FALSE,13967,"nl",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/908606336509898752/Hq5qOm41_normal.jpg","https://pbs.twimg.com/profile_images/908606336509898752/Hq5qOm41_normal.jpg","https://pbs.twimg.com/profile_banners/834118597417062401/1487704445","1E2024","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,2,1,FALSE,FALSE,FALSE,"nl",FALSE,2,0,FALSE,FALSE,FALSE,"nl"
"Thu Feb 28 21:12:59 +0000 2019",1101228797297344513,"1101228797297344513","RT @ScuderiaFerrari: Test 2 in @Circuitcat_eng - Day 3 report: First GP simulation with #Ferrari for @Charles_Leclerc https://t.co/PrAL6JOJ…",FALSE,"Ferrari","88","()","ScuderiaFerrari","Scuderia Ferrari",108247668,"108247668","3",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,518877216,"518877216","Sandra","sanp875","","Be who you are & say what you feel because those who matter don't mind & those who mind don't matter!",NA,NA,NA,NA,NA,"()",FALSE,108,36,30,"Thu Mar 08 21:06:26 +0000 2012",29565,NA,NA,FALSE,FALSE,28224,"de",FALSE,FALSE,FALSE,"FAB81E","http://abs.twimg.com/images/themes/theme11/bg.gif","https://abs.twimg.com/images/themes/theme11/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/1084101773957234694/GN-GswYd_normal.jpg","https://pbs.twimg.com/profile_images/1084101773957234694/GN-GswYd_normal.jpg","https://pbs.twimg.com/profile_banners/518877216/1542480842","E0825C","000000","000000","000000",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Feb 28 19:58:08 +0000 2019",1101209959289815045,"1101209959289815045","Test 2 in @Circuitcat_eng - Day 3 report: First GP simulation with #Ferrari for @Charles_Leclerc… https://t.co/ptKK7sUpNt",TRUE,"Ferrari","67","()","((screen_name . Circuitcat_eng) (name . Circuit de Barcelona-Catalunya) (id . 94058128) (id_str . 94058128) (indices . #(10 25)))","https://t.co/ptKK7sUpNt","https://twitter.com/i/web/status/1101209959289815045","twitter.com/i/web/status/1…","98","en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,108247668,"108247668","Scuderia Ferrari","ScuderiaFerrari","Maranello - Italy","Scuderia Ferrari - The Official Page","https://t.co/pHNjjEnzjb","https://t.co/pHNjjEnzjb","http://www.ferrarif1.com","ferrarif1.com","0","()",FALSE,2269959,45,35867,"Mon Jan 25 09:43:14 +0000 2010",2085,NA,NA,TRUE,TRUE,47817,"en-gb",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/947659786555940865/P5eYYYIx_normal.jpg","https://pbs.twimg.com/profile_images/947659786555940865/P5eYYYIx_normal.jpg","https://pbs.twimg.com/profile_banners/108247668/1550227499","FA0303","FFFFFF","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,67,535,FALSE,FALSE,FALSE,"en",FALSE,67,0,FALSE,FALSE,NA,"en"
"Thu Feb 28 21:12:56 +0000 2019",1101228783472951296,"1101228783472951296","RT @ESPNF1: Kimi Räikkönen does some manual work on his F1 seat 😲

Have you ever seen a driver do anything like this? https://t.co/JCthMM1d…",FALSE,NA,NA,"()","ESPNF1","ESPN F1",140409019,"140409019","3",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2167338210,"2167338210","Matthew Shofroth","Type1Hooligan24","","Sunday mornings are for Formula 1 & the afternoons are for NASCAR",NA,NA,NA,NA,NA,"()",FALSE,102,114,0,"Thu Oct 31 22:21:56 +0000 2013",13199,NA,NA,FALSE,FALSE,897,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/975739145363578882/8slHIuq0_normal.jpg","https://pbs.twimg.com/profile_images/975739145363578882/8slHIuq0_normal.jpg","https://pbs.twimg.com/profile_banners/2167338210/1419804456","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Feb 28 17:26:23 +0000 2019",1101171768314732545,"1101171768314732545","Kimi Räikkönen does some manual work on his F1 seat 😲

Have you ever seen a driver do anything like this? https://t.co/JCthMM1d8o",FALSE,NA,NA,"()","()",NA,NA,NA,NA,"en","recent","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",NA,NA,NA,NA,NA,140409019,"140409019","ESPN F1","ESPNF1","Wherever there's a car","F1 news, features, live commentaries, pictures and much more.","https://t.co/qruuz2dy5x","https://t.co/qruuz2dy5x","http://www.espn.co.uk/f1","espn.co.uk/f1","0","()",FALSE,87316,577,2525,"Wed May 05 12:19:46 +0000 2010",290,NA,NA,TRUE,TRUE,36556,"en",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/705425497740546049/a2sZKmKj_normal.jpg","https://pbs.twimg.com/profile_images/705425497740546049/a2sZKmKj_normal.jpg","https://pbs.twimg.com/profile_banners/140409019/1523367247","009999","FFFFFF","EFEFEF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,90,461,FALSE,FALSE,FALSE,"en",FALSE,90,0,FALSE,FALSE,NA,"en"
"Thu Feb 28 21:12:56 +0000 2019",1101228783321792512,"1101228783321792512","RT @AlbertFabrega: Así fue el accidente d Vettel. En la repetición a camara lenta se aprecia la rotura d la llanta y pinchazo. Ferrari comu…",FALSE,NA,NA,"()","AlbertFabrega","Albert Fabrega",134733894,"134733894","3",NA,NA,NA,NA,"es","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2760924370,"2760924370","Pablo","LTQpablo","","",NA,NA,NA,NA,NA,"()",FALSE,83,467,46,"Thu Sep 04 02:10:33 +0000 2014",7018,NA,NA,TRUE,FALSE,21204,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/653196138443476992/5gfZ8_UK_normal.jpg","https://pbs.twimg.com/profile_images/653196138443476992/5gfZ8_UK_normal.jpg","https://pbs.twimg.com/profile_banners/2760924370/1416078993","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Feb 28 18:55:53 +0000 2019",1101194294088601600,"1101194294088601600","Así fue el accidente d Vettel. En la repetición a camara lenta se aprecia la rotura d la llanta y pinchazo. Ferrari… https://t.co/vao8ldYHfC",TRUE,NA,NA,"()","()","https://t.co/vao8ldYHfC","https://twitter.com/i/web/status/1101194294088601600","twitter.com/i/web/status/1…","117","es","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,134733894,"134733894","Albert Fabrega","AlbertFabrega","","Analista de F1/Cuenta de Twitter en español ///
Instagram:albertfabregasu ///
facebook: albertfabregaF1 ///
youtube: albertfabrega ///
weibo: albertfabrega","https://t.co/Wzlgiult9H","https://t.co/Wzlgiult9H","http://www.albertfabrega.com","albertfabrega.com","0","()",FALSE,64974,569,1259,"Mon Apr 19 08:42:41 +0000 2010",31806,NA,NA,TRUE,FALSE,27259,"ca",FALSE,FALSE,FALSE,"131516","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/1018979155084562432/qjjlaqu9_normal.jpg","https://pbs.twimg.com/profile_images/1018979155084562432/qjjlaqu9_normal.jpg","https://pbs.twimg.com/profile_banners/134733894/1394354213","009999","FFFFFF","EFEFEF","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,141,413,FALSE,FALSE,FALSE,"es",FALSE,141,0,FALSE,FALSE,NA,"es"
"Thu Feb 28 21:12:50 +0000 2019",1101228759460470784,"1101228759460470784","RT @Insidef1: Pierre Gasly Onboard crash all angles at Testing 

#F1Testing #F1 https://t.co/YPGAzHkkDx",FALSE,"F1Testing","65","()","Insidef1","Eau rouge",396633969,"396633969","3",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,2760924370,"2760924370","Pablo","LTQpablo","","",NA,NA,NA,NA,NA,"()",FALSE,83,467,46,"Thu Sep 04 02:10:33 +0000 2014",7018,NA,NA,TRUE,FALSE,21204,"es",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/653196138443476992/5gfZ8_UK_normal.jpg","https://pbs.twimg.com/profile_images/653196138443476992/5gfZ8_UK_normal.jpg","https://pbs.twimg.com/profile_banners/2760924370/1416078993","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Feb 28 17:20:44 +0000 2019",1101170347674492928,"1101170347674492928","Pierre Gasly Onboard crash all angles at Testing 

#F1Testing #F1 https://t.co/YPGAzHkkDx",FALSE,"F1Testing","51","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,396633969,"396633969","Eau rouge","Insidef1","F1 Paddock","I tweet mainly on news / videos about | #F1| #FE| #MotoGP

FIA Accredited Journalist",NA,NA,NA,NA,NA,"()",FALSE,3017,75,49,"Sun Oct 23 15:15:32 +0000 2011",13636,NA,NA,FALSE,FALSE,4683,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1046783292257656833/_oPHMKiK_normal.jpg","https://pbs.twimg.com/profile_images/1046783292257656833/_oPHMKiK_normal.jpg","https://pbs.twimg.com/profile_banners/396633969/1538407748","FAB81E","000000","000000","000000",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,96,284,FALSE,FALSE,FALSE,"en",FALSE,96,0,FALSE,FALSE,FALSE,"en"
"Thu Feb 28 21:12:50 +0000 2019",1101228759020011521,"1101228759020011521","@ChapterChatNZ Do you like dart sidious. To be mean",FALSE,NA,NA,"()","ChapterChatNZ","Chapter Chat Y5/6 📚",716520746671931392,"716520746671931392","0",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1101227541124210688,"1101227541124210688",716520746671931392,"716520746671931392","ChapterChatNZ",1097253723477164032,"1097253723477164032","Fabulous F1","f1_fabulous","Manawatu District, New Zealand","We are a year 5 class from Palmerston North. We have 26 students and Mr Smith is our teacher. We are participating in the Year 5/6 Chapter Chat 16","https://t.co/HL2OTV2bf9","https://t.co/HL2OTV2bf9","http://www.cornerstone.ac.nz","cornerstone.ac.nz","0","()",FALSE,6,16,0,"Sun Feb 17 21:57:28 +0000 2019",70,NA,NA,FALSE,FALSE,46,"en",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/1098414596258332672/L1JZvfvq_normal.png","https://pbs.twimg.com/profile_images/1098414596258332672/L1JZvfvq_normal.png",NA,"FF691F","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Feb 28 21:12:50 +0000 2019",1101228758953062407,"1101228758953062407","RT @f1writers: VIDEO: Vettel's accident.... 😱😱#F1 https://t.co/mgZskPd8A3",FALSE,"F1","46","()","f1writers","F1Writers™",92606990,"92606990","3",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,NA,NA,61745687,"61745687","Lelou","madigan2","Denmark","race, race, race, race, race, race, race, race, STOP! HAMMER TIME! race, race, race, race. Thx Manta_Foxtail for most brilliant tweet",NA,NA,NA,NA,NA,"()",FALSE,20,64,4,"Fri Jul 31 10:52:21 +0000 2009",7408,NA,NA,FALSE,FALSE,2509,"da",FALSE,FALSE,FALSE,"000000","http://abs.twimg.com/images/themes/theme9/bg.gif","https://abs.twimg.com/images/themes/theme9/bg.gif",FALSE,"http://pbs.twimg.com/profile_images/932322597471170560/2huzBY61_normal.jpg","https://pbs.twimg.com/profile_images/932322597471170560/2huzBY61_normal.jpg","https://pbs.twimg.com/profile_banners/61745687/1485611873","7FDBB6","000000","000000","000000",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,"Thu Feb 28 20:51:10 +0000 2019",1101223304000618497,"1101223304000618497","VIDEO: Vettel's accident.... 😱😱#F1 https://t.co/mgZskPd8A3",FALSE,"F1","31","()","()",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,NA,NA,92606990,"92606990","F1Writers™","f1writers","Circuito de Valencia","Este es el twitter de @magonf1 y @JournalF1. Colaboradores de http://t.co/HhSf8VZex1 y http://t.co/p4DeAR5LSB Fotógrafos freelance de GP y motorsport en general",NA,NA,NA,NA,NA,"((url . http://t.co/HhSf8VZex1) (expanded_url . http://TheF1.com) (display_url . TheF1.com) (indices . #(62 84)))",FALSE,21593,871,997,"Wed Nov 25 20:41:55 +0000 2009",22039,NA,NA,FALSE,FALSE,79043,"es",FALSE,FALSE,FALSE,"636161","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif",TRUE,"http://pbs.twimg.com/profile_images/945630394812108806/fUZh768H_normal.jpg","https://pbs.twimg.com/profile_images/945630394812108806/fUZh768H_normal.jpg","https://pbs.twimg.com/profile_banners/92606990/1457454893","91D2FA","000000","EBC67C","000000",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,FALSE,6,10,FALSE,FALSE,FALSE,"en",FALSE,6,0,FALSE,FALSE,FALSE,"en"
"Thu Feb 28 21:12:49 +0000 2019",1101228752745443334,"1101228752745443334","@Brighan44 @Hamfosi44 @F1_Jordan Bottas said earlier today; tomorrow they'll work on the softer compounds.",FALSE,NA,NA,"()","Brighan44","Brighan Colón",442325165,"442325165","0",NA,NA,NA,NA,"en","recent","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1101226158836891649,"1101226158836891649",442325165,"442325165","Brighan44",3435563374,"3435563374","Mr Lawrence🇬🇧🇬🇩","Mr_Lawrence4","London UK 🇬🇧🇬🇩","#TeamLH account and other.",NA,NA,NA,NA,NA,"()",FALSE,944,707,41,"Sat Aug 22 14:17:03 +0000 2015",74612,NA,NA,FALSE,FALSE,66915,"en",FALSE,FALSE,FALSE,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/854668568062984192/VWoRVULS_normal.jpg","https://pbs.twimg.com/profile_images/854668568062984192/VWoRVULS_normal.jpg","https://pbs.twimg.com/profile_banners/3435563374/1440263848","1DA1F2","C0DEED","DDEEF6","333333",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,NA,"en"
"Thu Feb 28 21:12:48 +0000 2019",1101228749801095170,"1101228749801095170","F1 test results from Barcelona: Charles Leclerc, Ferrari top Thursday charts | Autoweek https://t.co/NWK61q8gwe",FALSE,NA,NA,"()",NA,NA,NA,NA,NA,"https://t.co/NWK61q8gwe","https://autoweek.com/article/formula-one/f1-test-results-barcelona-charles-leclerc-ferrari-top-charts","autoweek.com/article/formul…","88","en","recent","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,813807265,"813807265","Claudione","Claudione_B","MI","Albenga Beach! Tennis, football, NBA, art!",NA,NA,NA,NA,NA,"()",FALSE,135,240,46,"Sun Sep 09 20:09:15 +0000 2012",7,NA,NA,TRUE,FALSE,27229,"it",FALSE,FALSE,FALSE,"B2DFDA","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",FALSE,"http://pbs.twimg.com/profile_images/825453022817972225/KFrgb955_normal.jpg","https://pbs.twimg.com/profile_images/825453022817972225/KFrgb955_normal.jpg","https://pbs.twimg.com/profile_banners/813807265/1485638314","93A644","C0DEED","DDEEF6","333333",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,0,0,FALSE,FALSE,FALSE,"en"
